path,crop,class,label,sha256,dhash,width,height,bytes,error,duplicate_group
Cassava brown spot/brown spot103_.jpg,cassava,brown_spot,cassava|brown_spot,05a734820ee17e33b2fcaf68c73935ce7adc75c2ab2051d166786c3c2c2b7c09,541e76577b3b9d31,400.0,400.0,60805,,g009206
Cassava brown spot/brown spot1225_.jpg,cassava,brown_spot,cassava|brown_spot,c1eae59c2d01dde7fd43c9bbd46da7c88e69b90eeb3e2f54e22fc9a6d1327baf,d972c63e7adca479,400.0,400.0,60260,,g009412
Cassava brown spot/brown spot1228_.jpg,cassava,brown_spot,cassava|brown_spot,b87be775b19f99033a9e21e5fb85ac52b46df587beaa460cea43371ea9b4ca0c,7a1b3170d2e44863,400.0,400.0,63633,,g009415
Cassava brown spot/brown spot125_.jpg,cassava,brown_spot,cassava|brown_spot,715edf74ca0a939ff911cfcab29a5bfc8b157be51a27f1e3af73533ab28d5559,021e6703279f9e9e,400.0,400.0,72230,,g009450
Cassava brown spot/brown spot137_.jpg,cassava,brown_spot,cassava|brown_spot,a8362db0c0528500f96a5e83b19b48d0f443f5c79b0b8495acdefd7a0246ea17,c3e3f39f8bf3e4ca,400.0,400.0,58294,,g009583
Cassava brown spot/brown spot15_.jpg,cassava,brown_spot,cassava|brown_spot,153375e5d8f736c26a368e75d9d1cb8ee807b218cda1b6c3b641b8a9759156f0,3ad4934e6b223120,400.0,400.0,57992,,g009711
Cassava brown spot/brown spot23_.jpg,cassava,brown_spot,cassava|brown_spot,40f4996f093db2576fd65cd326f0cdd34bf2e67284d4cf1cf5b6663652f7a720,34480e53533d0d9a,400.0,400.0,63156,,g009799
Cassava brown spot/brown spot350_.jpg,cassava,brown_spot,cassava|brown_spot,715edf74ca0a939ff911cfcab29a5bfc8b157be51a27f1e3af73533ab28d5559,021e6703279f9e9e,400.0,400.0,72230,,g009450
Cassava brown spot/brown spot351_.jpg,cassava,brown_spot,cassava|brown_spot,a8362db0c0528500f96a5e83b19b48d0f443f5c79b0b8495acdefd7a0246ea17,c3e3f39f8bf3e4ca,400.0,400.0,58294,,g009583
Cassava brown spot/brown spot359_.jpg,cassava,brown_spot,cassava|brown_spot,79c5f565f13152f857eb2e3b7bcb9cb077033ab4c7eac5c8e50dd01e1ef42b04,8383a70cbdfb762c,400.0,400.0,54376,,g006759
Cassava brown spot/brown spot360_.jpg,cassava,brown_spot,cassava|brown_spot,acde581b949b9b367ec565c85b1236f4699276c5dda24522c3451f8ba0ffc579,3b128bc18323070e,400.0,400.0,53161,,g006837
Cassava brown spot/brown spot361_.jpg,cassava,brown_spot,cassava|brown_spot,153375e5d8f736c26a368e75d9d1cb8ee807b218cda1b6c3b641b8a9759156f0,3ad4934e6b223120,400.0,400.0,57992,,g009711
Cassava brown spot/brown spot362_.jpg,cassava,brown_spot,cassava|brown_spot,40f4996f093db2576fd65cd326f0cdd34bf2e67284d4cf1cf5b6663652f7a720,34480e53533d0d9a,400.0,400.0,63156,,g009799
Cassava brown spot/brown spot365_.jpg,cassava,brown_spot,cassava|brown_spot,c7ba58bbcb405ab4d54d89291b6e4346b5ee595e7a08bbbf8fb97cc7c26ab2c1,34480e53333d8c98,400.0,400.0,61332,,g009938
Cassava brown spot/brown spot367_.jpg,cassava,brown_spot,cassava|brown_spot,05a734820ee17e33b2fcaf68c73935ce7adc75c2ab2051d166786c3c2c2b7c09,541e76577b3b9d31,400.0,400.0,60805,,g009206
Cassava brown spot/brown spot36_.jpg,cassava,brown_spot,cassava|brown_spot,d440c77d3307bfd3f2a0659991287a3f8609117853a8b33e7f38746ed14f0e19,4e4e1811bce8c48c,400.0,400.0,48594,,g009943
Cassava brown spot/brown spot374_.jpg,cassava,brown_spot,cassava|brown_spot,d440c77d3307bfd3f2a0659991287a3f8609117853a8b33e7f38746ed14f0e19,4e4e1811bce8c48c,400.0,400.0,48594,,g009943
Cassava brown spot/brown spot384_.jpg,cassava,brown_spot,cassava|brown_spot,b071f41d086cd8f5638b7dfd9b196544872a9596db32aa6d32546227ed61d739,c8ded3ade7d0a4b4,400.0,400.0,44655,,g009959
Cassava brown spot/brown spot385_.jpg,cassava,brown_spot,cassava|brown_spot,275f25433f5cc3549cf5517008db66448dafa1040d53842fa041768763e39b36,84494024d0c8764e,400.0,400.0,40146,,g009960
Cassava brown spot/brown spot386_.jpg,cassava,brown_spot,cassava|brown_spot,6a93071c554d95552780ae5ca4041773126d67c6ef5fdd8a454bb809a236885b,6fa9b1a4d6d063e7,400.0,400.0,59565,,g009961
Cassava brown spot/brown spot387_.jpg,cassava,brown_spot,cassava|brown_spot,82f64427ad1507a61bd5fb8f326c7e98f9432963746310ccc98d7d67a7ffc972,5c3cb496c2c95473,400.0,400.0,62312,,g009962
Cassava brown spot/brown spot389_.jpg,cassava,brown_spot,cassava|brown_spot,95937fbe226ecc649649fe2ce0e6f2ad922889313b2f497a4cae53a8b0f7b80f,c084c1c66c31d3ca,400.0,400.0,46227,,g009964
Cassava brown spot/brown spot39_.jpg,cassava,brown_spot,cassava|brown_spot,b071f41d086cd8f5638b7dfd9b196544872a9596db32aa6d32546227ed61d739,c8ded3ade7d0a4b4,400.0,400.0,44655,,g009959
Cassava brown spot/brown spot40_.jpg,cassava,brown_spot,cassava|brown_spot,275f25433f5cc3549cf5517008db66448dafa1040d53842fa041768763e39b36,84494024d0c8764e,400.0,400.0,40146,,g009960
Cassava brown spot/brown spot41_.jpg,cassava,brown_spot,cassava|brown_spot,6a93071c554d95552780ae5ca4041773126d67c6ef5fdd8a454bb809a236885b,6fa9b1a4d6d063e7,400.0,400.0,59565,,g009961
Cassava brown spot/brown spot42_.jpg,cassava,brown_spot,cassava|brown_spot,82f64427ad1507a61bd5fb8f326c7e98f9432963746310ccc98d7d67a7ffc972,5c3cb496c2c95473,400.0,400.0,62312,,g009962
Cassava brown spot/brown spot43_.jpg,cassava,brown_spot,cassava|brown_spot,95937fbe226ecc649649fe2ce0e6f2ad922889313b2f497a4cae53a8b0f7b80f,c084c1c66c31d3ca,400.0,400.0,46227,,g009964
Cassava brown spot/brown spot47_.jpg,cassava,brown_spot,cassava|brown_spot,c7ba58bbcb405ab4d54d89291b6e4346b5ee595e7a08bbbf8fb97cc7c26ab2c1,34480e53333d8c98,400.0,400.0,61332,,g009938
Cassava brown spot/brown spot49_.jpg,cassava,brown_spot,cassava|brown_spot,c1eae59c2d01dde7fd43c9bbd46da7c88e69b90eeb3e2f54e22fc9a6d1327baf,d972c63e7adca479,400.0,400.0,60260,,g009412
Cassava brown spot/brown spot51_.jpg,cassava,brown_spot,cassava|brown_spot,b87be775b19f99033a9e21e5fb85ac52b46df587beaa460cea43371ea9b4ca0c,7a1b3170d2e44863,400.0,400.0,63633,,g009415
Cassava green mite/green mite566_.jpg,cassava,green_mite,cassava|green_mite,25e2815644df73f049e4affa187a3379c83ade6550659ee99d25ec3dc0ebe7d3,39645c4bcbcec674,400.0,400.0,45609,,g011176
Cassava mosaic/mosaic1018_.jpg,cassava,mosaic,cassava|mosaic,4b8acdc2278304a7d07c1057d689604eeaf5c5066a6ae8c2e649d405af4fc0a5,5a7cc7ce868f1c1c,400.0,400.0,53180,,g012871
Cassava mosaic/mosaic1023_.jpg,cassava,mosaic,cassava|mosaic,aa8a5ef4507a128f30a15bb6802afbc758b80e08a268e09dbe66d5fa34f2009f,a499cd4c2c18896c,400.0,400.0,56162,,g012877
Cassava mosaic/mosaic1027_.jpg,cassava,mosaic,cassava|mosaic,cb0caae7f8370a4dc051762e758feb03c5656a36a4d8a5417865504151834b09,60f2a5a4b0d961f0,400.0,400.0,58878,,g012881
Cassava mosaic/mosaic105_.jpg,cassava,mosaic,cassava|mosaic,037a78316a59833582e9bffe28f9a9f011bde145b2dffd6b0cb4013cc3b9f2b5,86c3d0ecf059e313,400.0,400.0,39810,,g012917
Cassava mosaic/mosaic108_.jpg,cassava,mosaic,cassava|mosaic,1404d4186c0e9d8ff02416d9df50aa42f1a6d1c0fded990403b4f89c8b12a01e,f7fe2f99c6d4cd8e,400.0,400.0,47593,,g012950
Cassava mosaic/mosaic119_.jpg,cassava,mosaic,cassava|mosaic,4a03e00f387860ec54e93e33f110246ec10c231361503dc34a841a2e28af6aaf,96a260c1581a2131,400.0,400.0,63130,,g013072
Cassava mosaic/mosaic120_.jpg,cassava,mosaic,cassava|mosaic,cec95fa48c98ba0acbaa9c72a359e40fa722a865be996999c0e3dcd3905de218,e1606066fd7d3492,400.0,400.0,49880,,g013081
Cassava mosaic/mosaic136_.jpg,cassava,mosaic,cassava|mosaic,4b8acdc2278304a7d07c1057d689604eeaf5c5066a6ae8c2e649d405af4fc0a5,5a7cc7ce868f1c1c,400.0,400.0,53180,,g012871
Cassava mosaic/mosaic144_.jpg,cassava,mosaic,cassava|mosaic,aa8a5ef4507a128f30a15bb6802afbc758b80e08a268e09dbe66d5fa34f2009f,a499cd4c2c18896c,400.0,400.0,56162,,g012877
Cassava mosaic/mosaic145_.jpg,cassava,mosaic,cassava|mosaic,cb0caae7f8370a4dc051762e758feb03c5656a36a4d8a5417865504151834b09,60f2a5a4b0d961f0,400.0,400.0,58878,,g012881
Cassava mosaic/mosaic152_.jpg,cassava,mosaic,cassava|mosaic,8ef2797f321bd9258baaf9c8f0bd925450a4dcda687a602f47ea09405b9657ae,eedce1c3c390a0a1,400.0,400.0,39582,,g013116
Cassava mosaic/mosaic173_.jpg,cassava,mosaic,cassava|mosaic,13f310c6e53ef6399eda15167a57ef5c8b25bf76a848e148b3453852b5c1ff31,d9dbd8b3e2c2a333,400.0,400.0,38211,,g013139
Cassava mosaic/mosaic184_.jpg,cassava,mosaic,cassava|mosaic,5e719875f468ed370618b9b558728df45a081e732a4bb4d5cee12f6374b9658c,bcfcf1a91f6ce8ec,400.0,400.0,39158,,g013151
Cassava mosaic/mosaic194_.jpg,cassava,mosaic,cassava|mosaic,8ab4e569470c12c7a63480974b0469532f1575cf299b909cb87fd6caa5f2c1ca,c7c1c4e0381d767e,400.0,400.0,39312,,g013162
Cassava mosaic/mosaic202_.jpg,cassava,mosaic,cassava|mosaic,fa0eff69ed3ae1245f98f0f6e711b310b97ced7cffc910d023a4a65ebcc2bee1,78f9d89af0f2a4a6,400.0,400.0,47888,,g013171
Cassava mosaic/mosaic207_.jpg,cassava,mosaic,cassava|mosaic,acf2cdc32925d052d2acfd47eb85eb5296ba36a5f8e206a397595f6bfb66c20a,4fdcf9c3c39381a1,400.0,400.0,40245,,g013176
Cassava mosaic/mosaic208_.jpg,cassava,mosaic,cassava|mosaic,1a5a3953718cce06a8ac471d81aba5552fcdcd4c20e25687cce73a3088ae38c7,cbcc883830400a33,400.0,400.0,55162,,g013177
Cassava mosaic/mosaic209_.jpg,cassava,mosaic,cassava|mosaic,19d81ba9cf400a2ba7457817f467410cec8c28472561aeec8d6653e148b1e06d,11a484ccc9647180,400.0,400.0,45011,,g013178
Cassava mosaic/mosaic210_.jpg,cassava,mosaic,cassava|mosaic,62267eb36abbf51766902c45ab3f33f9ec6da67f3c6acb4f4d2ebd596a60b458,5d5182dedad2c2c2,400.0,400.0,47937,,g013180
Cassava mosaic/mosaic211_.jpg,cassava,mosaic,cassava|mosaic,4bb0cd001226708857dbaa9202a5d080f2acf65c7ea79567fb80ed55fe573d2e,118292c4e4e23990,400.0,400.0,45162,,g013181
Cassava mosaic/mosaic212_.jpg,cassava,mosaic,cassava|mosaic,eb9efb4cc9acc12d83023df45b9ea0d60e2258a4e67305f52313e597138f93fc,1e6c7cf0b238b103,400.0,400.0,50589,,g013182
Cassava mosaic/mosaic213_.jpg,cassava,mosaic,cassava|mosaic,8f7719f7afbbcd4d14f95e556c1033786817fd5bbb880c8d9971097774160eb6,03a1f09bcccd7d16,400.0,400.0,60278,,g013183
Cassava mosaic/mosaic214_.jpg,cassava,mosaic,cassava|mosaic,bc2fa9fe5c558aef25dacf2f761c47860454c3b665ee3bd0e51ffc75a62cec44,a180c4f0bcfedfe7,400.0,400.0,40811,,g013213
Cassava mosaic/mosaic215_.jpg,cassava,mosaic,cassava|mosaic,fc46cbc048b57b7e897a831f7c8eb6f88c9be06edeaf0e9f0b8b075e672f9693,72f5f9b9e3f17030,400.0,400.0,49474,,g013185
Cassava mosaic/mosaic216_.jpg,cassava,mosaic,cassava|mosaic,a96964163b5f0eae238cbeb7d8bc004d6ae9d82385584e9d0b974c0b102fcd48,0704119cf89fe792,400.0,400.0,58084,,g013186
Cassava mosaic/mosaic217_.jpg,cassava,mosaic,cassava|mosaic,35febf6115055a93c018b212daa8de55513f152f90ad4a6d7c77d0d32084f26d,6663a990a4c4741c,400.0,400.0,55260,,g013187
Cassava mosaic/mosaic218_.jpg,cassava,mosaic,cassava|mosaic,ff56d8a6976c0ce91c06a4fd7538e3949f76bf1d5c93a12a0da48cf7ce3538bb,83809c396ac29c39,400.0,400.0,29834,,g013188
Cassava mosaic/mosaic219_.jpg,cassava,mosaic,cassava|mosaic,9bc0e7b29b27a15ca076829f24c4489a8b8d5ca8aca2afd45f3f166fe6d42539,31b3d3487c7c3e6f,400.0,400.0,50997,,g013189
Cassava mosaic/mosaic220_.jpg,cassava,mosaic,cassava|mosaic,7608da5e10b0868b41fb3665cbf378a1f0667ef6f5bea22fdb2910e66790dc46,1321a58d6c6c3458,400.0,400.0,55251,,g013191
Cassava mosaic/mosaic221_.jpg,cassava,mosaic,cassava|mosaic,b9e3217ac23b66538b0ac63576f8e7b118ec6052ae630ece0bac557b7cc15594,6663e9d0e4c4741c,400.0,400.0,55328,,g013187
Cassava mosaic/mosaic223_.jpg,cassava,mosaic,cassava|mosaic,a3e3faab73ceaf1a8e2a840f520f1a5386561569b58bfcb5ecf123a32116ce08,8db4c2e2b034b0f0,400.0,400.0,55835,,g013194
Cassava mosaic/mosaic224_.jpg,cassava,mosaic,cassava|mosaic,bf7119105505bfb56b91fc6173d4ea5973386ce8e86e09c5ecd491c45eedc38e,2426343c3a126d5a,400.0,400.0,43664,,g013195
Cassava mosaic/mosaic225_.jpg,cassava,mosaic,cassava|mosaic,c256edd58179a67924e3746076e388ac70410343f60e2f2fd62c6298e9ae1d0b,68ddf839afcedacd,400.0,400.0,69017,,g013196
Cassava mosaic/mosaic235_.jpg,cassava,mosaic,cassava|mosaic,7155c1e12f8eead468cf11ebbdb9ab39ed5a3823f101134275e2f9198a01e8f5,fac8d89098e1c78c,400.0,400.0,60104,,g013207
Cassava mosaic/mosaic240_.jpg,cassava,mosaic,cassava|mosaic,818497caf97c2bd27e7b0dbe51a7e3e5f7d66e463af347d7d7f13e53451a0e26,a181c4f03cfedfe3,400.0,400.0,40725,,g013213
Cassava mosaic/mosaic242_.jpg,cassava,mosaic,cassava|mosaic,d91c5796ee8af6afe276c9a168e7c5e91020b845503a303365e8018e169c342c,3886c6c6c2a090c9,400.0,400.0,43352,,g013215
Cassava mosaic/mosaic244_.jpg,cassava,mosaic,cassava|mosaic,ae6a909df601459ab3deec205d96b6ff9c9857eb993acf8417f17e96aa08d5c6,f0f0d96830339038,400.0,400.0,60070,,g013217
Cassava mosaic/mosaic253_.jpg,cassava,mosaic,cassava|mosaic,8894000bced4537555ec39a34323fa484472abab08ec42105006ffe9e60739c0,c0683abc869281d3,400.0,400.0,71539,,g013227
Cassava mosaic/mosaic259_.jpg,cassava,mosaic,cassava|mosaic,23c9db57b3874a3de0dfa804086073ce0cdc91acb5934c0d8a788db5211d4d9d,c1c8783aac979393,400.0,400.0,59460,,g013233
Cassava mosaic/mosaic261_.jpg,cassava,mosaic,cassava|mosaic,fb9fbb83a2a34f230e225ec338e6c49d1e1e74d32406eb3e79ff84997507f8bd,ead9992e45d40812,400.0,400.0,55636,,g013236
Cassava mosaic/mosaic262_.jpg,cassava,mosaic,cassava|mosaic,cc14d5ea06ab1750975354649f9a2765f6520affbcd904d97be6d9b1bf51d7c0,0b3e3c7c3823efd4,400.0,400.0,72527,,g013237
Cassava mosaic/mosaic274_.jpg,cassava,mosaic,cassava|mosaic,fc4fa3a59cb42d89ebad66746f70f4698d0502e678b09d7ca30c555e75ae7380,f6dc383c09b664df,400.0,400.0,68018,,g013250
Cassava mosaic/mosaic281_.jpg,cassava,mosaic,cassava|mosaic,ebb5d7ed1013533c0c51936be2fd694e9a66e50d6f45125f2499fe95e4dcdee0,96bcecb6d3d62a22,400.0,400.0,57270,,g013258
Cassava mosaic/mosaic285_.jpg,cassava,mosaic,cassava|mosaic,21d2c021cb4dff1088651a233008118997316494661cbe13c68bcb72505f1fbf,0f8ec55667a6ace3,400.0,400.0,69177,,g013262
Cassava mosaic/mosaic288_.jpg,cassava,mosaic,cassava|mosaic,5b23b80e622d4e7b1a9fdee48df3739dc38525f0ff70c69070635bdd6720ff7f,8e9a3c66ca8c2c40,400.0,400.0,62750,,g013265
Cassava mosaic/mosaic289_.jpg,cassava,mosaic,cassava|mosaic,1826c9aa5257c1f3219d97304d4072a8f23c98faa3fea54b66c6ef954953ade1,0c247962c7851133,400.0,400.0,43969,,g013266
Cassava mosaic/mosaic299_.jpg,cassava,mosaic,cassava|mosaic,54046a5dbf98d249aeb7b1473f2281a9bf3dd1585209296a4f851dc3d7dd14f4,c99c24436b658112,400.0,400.0,70867,,g013277
