left_path,right_path,label,hamming_distance
Cassava bacterial blight/bacterial blight1206_.jpg,Cassava bacterial blight/bacterial blight1285_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1223_.jpg,Cassava bacterial blight/bacterial blight1286_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1226_.jpg,Cassava bacterial blight/bacterial blight1287_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1235_.jpg,Cassava bacterial blight/bacterial blight1530_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight1240_.jpg,Cassava bacterial blight/bacterial blight1532_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight1251_.jpg,Cassava bacterial blight/bacterial blight1288_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1253_.jpg,Cassava bacterial blight/bacterial blight1619_.jpg,cassava|bacterial_blight,3
Cassava bacterial blight/bacterial blight1254_.jpg,Cassava bacterial blight/bacterial blight1558_.jpg,cassava|bacterial_blight,1
Cassava bacterial blight/bacterial blight1278_.jpg,Cassava bacterial blight/bacterial blight923_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1279_.jpg,Cassava bacterial blight/bacterial blight930_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1280_.jpg,Cassava bacterial blight/bacterial blight933_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1281_.jpg,Cassava bacterial blight/bacterial blight936_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1282_.jpg,Cassava bacterial blight/bacterial blight938_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1283_.jpg,Cassava bacterial blight/bacterial blight945_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1289_.jpg,Cassava bacterial blight/bacterial blight87_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1290_.jpg,Cassava bacterial blight/bacterial blight88_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1291_.jpg,Cassava bacterial blight/bacterial blight89_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1292_.jpg,Cassava bacterial blight/bacterial blight145_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1293_.jpg,Cassava bacterial blight/bacterial blight150_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1299_.jpg,Cassava bacterial blight/bacterial blight320_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight129_.jpg,Cassava bacterial blight/bacterial blight130_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight1303_.jpg,Cassava bacterial blight/bacterial blight886_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1351_.jpg,Cassava bacterial blight/bacterial blight1381_.jpg,cassava|bacterial_blight,2
Cassava bacterial blight/bacterial blight1579_.jpg,Cassava bacterial blight/bacterial blight97_.jpg,cassava|bacterial_blight,2
Cassava bacterial blight/bacterial blight1587_.jpg,Cassava bacterial blight/bacterial blight805_.jpg,cassava|bacterial_blight,1
Cassava bacterial blight/bacterial blight1620_.jpg,Cassava bacterial blight/bacterial blight2_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight1622_.jpg,Cassava bacterial blight/bacterial blight4_.jpg,cassava|bacterial_blight,2
Cassava bacterial blight/bacterial blight1623_.jpg,Cassava bacterial blight/bacterial blight5_.jpg,cassava|bacterial_blight,1
Cassava bacterial blight/bacterial blight1632_.jpg,Cassava bacterial blight/bacterial blight17_.jpg,cassava|bacterial_blight,3
Cassava bacterial blight/bacterial blight1635_.jpg,Cassava bacterial blight/bacterial blight20_.jpg,cassava|bacterial_blight,2
Cassava bacterial blight/bacterial blight1636_.jpg,Cassava bacterial blight/bacterial blight21_.jpg,cassava|bacterial_blight,2
Cassava bacterial blight/bacterial blight1638_.jpg,Cassava bacterial blight/bacterial blight23_.jpg,cassava|bacterial_blight,3
Cassava bacterial blight/bacterial blight1656_.jpg,Cassava bacterial blight/bacterial blight46_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1657_.jpg,Cassava bacterial blight/bacterial blight47_.jpg,cassava|bacterial_blight,2
Cassava bacterial blight/bacterial blight1680_.jpg,Cassava bacterial blight/bacterial blight70_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight1684_.jpg,Cassava bacterial blight/bacterial blight84_.jpg,cassava|bacterial_blight,3
Cassava bacterial blight/bacterial blight1685_.jpg,Cassava bacterial blight/bacterial blight86_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1703_.jpg,Cassava bacterial blight/bacterial blight192_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1737_.jpg,Cassava bacterial blight/bacterial blight652_.jpg,cassava|bacterial_blight,1
Cassava bacterial blight/bacterial blight1746_.jpg,Cassava bacterial blight/bacterial blight725_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1747_.jpg,Cassava bacterial blight/bacterial blight731_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight1749_.jpg,Cassava bacterial blight/bacterial blight762_.jpg,cassava|bacterial_blight,2
Cassava bacterial blight/bacterial blight174_.jpg,Cassava bacterial blight/bacterial blight2062_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight1755_.jpg,Cassava bacterial blight/bacterial blight798_.jpg,cassava|bacterial_blight,1
Cassava bacterial blight/bacterial blight1758_.jpg,Cassava bacterial blight/bacterial blight828_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight1762_.jpg,Cassava bacterial blight/bacterial blight848_.jpg,cassava|bacterial_blight,3
Cassava bacterial blight/bacterial blight1826_.jpg,Cassava bacterial blight/bacterial blight893_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1864_.jpg,Cassava bacterial blight/bacterial blight926_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight1872_.jpg,Cassava bacterial blight/bacterial blight934_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight1917_.jpg,Cassava bacterial blight/bacterial blight953_.jpg,cassava|bacterial_blight,2
Cassava bacterial blight/bacterial blight1919_.jpg,Cassava bacterial blight/bacterial blight957_.jpg,cassava|bacterial_blight,2
Cassava bacterial blight/bacterial blight1923_.jpg,Cassava bacterial blight/bacterial blight964_.jpg,cassava|bacterial_blight,2
Cassava bacterial blight/bacterial blight1926_.jpg,Cassava bacterial blight/bacterial blight969_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight1927_.jpg,Cassava bacterial blight/bacterial blight972_.jpg,cassava|bacterial_blight,2
Cassava bacterial blight/bacterial blight1927_.jpg,Cassava bacterial blight/bacterial blight974_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight1928_.jpg,Cassava bacterial blight/bacterial blight974_.jpg,cassava|bacterial_blight,1
Cassava bacterial blight/bacterial blight1932_.jpg,Cassava bacterial blight/bacterial blight984_.jpg,cassava|bacterial_blight,3
Cassava bacterial blight/bacterial blight1933_.jpg,Cassava bacterial blight/bacterial blight986_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight1934_.jpg,Cassava bacterial blight/bacterial blight987_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight212_.jpg,Cassava bacterial blight/bacterial blight253_.jpg,cassava|bacterial_blight,3
Cassava bacterial blight/bacterial blight220_.jpg,Cassava bacterial blight/bacterial blight224_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight2224_.jpg,Cassava bacterial blight/bacterial blight407_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight2237_.jpg,Cassava bacterial blight/bacterial blight423_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight2238_.jpg,Cassava bacterial blight/bacterial blight424_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight2385_.jpg,Cassava bacterial blight/bacterial blight656_.jpg,cassava|bacterial_blight,3
Cassava bacterial blight/bacterial blight2400_.jpg,Cassava bacterial blight/bacterial blight676_.jpg,cassava|bacterial_blight,0
Cassava bacterial blight/bacterial blight2523_.jpg,Cassava bacterial blight/bacterial blight820_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight298_.jpg,Cassava bacterial blight/bacterial blight299_.jpg,cassava|bacterial_blight,1
Cassava bacterial blight/bacterial blight350_.jpg,Cassava bacterial blight/bacterial blight355_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight358_.jpg,Cassava bacterial blight/bacterial blight367_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight391_.jpg,Cassava bacterial blight/bacterial blight392_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight404_.jpg,Cassava bacterial blight/bacterial blight405_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight404_.jpg,Cassava bacterial blight/bacterial blight410_.jpg,cassava|bacterial_blight,2
Cassava bacterial blight/bacterial blight458_.jpg,Cassava bacterial blight/bacterial blight471_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight528_.jpg,Cassava bacterial blight/bacterial blight532_.jpg,cassava|bacterial_blight,2
Cassava bacterial blight/bacterial blight540_.jpg,Cassava bacterial blight/bacterial blight544_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight623_.jpg,Cassava bacterial blight/bacterial blight624_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight715_.jpg,Cassava bacterial blight/bacterial blight717_.jpg,cassava|bacterial_blight,4
Cassava bacterial blight/bacterial blight952_.jpg,Cassava bacterial blight/bacterial blight954_.jpg,cassava|bacterial_blight,4
Cassava brown spot/brown spot103_.jpg,Cassava brown spot/brown spot367_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot107_.jpg,Cassava brown spot/brown spot368_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot111_.jpg,Cassava brown spot/brown spot349_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot1225_.jpg,Cassava brown spot/brown spot49_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot1228_.jpg,Cassava brown spot/brown spot51_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot125_.jpg,Cassava brown spot/brown spot350_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot137_.jpg,Cassava brown spot/brown spot351_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot15_.jpg,Cassava brown spot/brown spot361_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot23_.jpg,Cassava brown spot/brown spot362_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot26_.jpg,Cassava brown spot/brown spot363_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot34_.jpg,Cassava brown spot/brown spot372_.jpg,cassava|brown_spot,1
Cassava brown spot/brown spot35_.jpg,Cassava brown spot/brown spot373_.jpg,cassava|brown_spot,1
Cassava brown spot/brown spot365_.jpg,Cassava brown spot/brown spot47_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot36_.jpg,Cassava brown spot/brown spot374_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot384_.jpg,Cassava brown spot/brown spot39_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot385_.jpg,Cassava brown spot/brown spot40_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot386_.jpg,Cassava brown spot/brown spot41_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot387_.jpg,Cassava brown spot/brown spot42_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot389_.jpg,Cassava brown spot/brown spot43_.jpg,cassava|brown_spot,0
Cassava brown spot/brown spot425_.jpg,Cassava brown spot/brown spot426_.jpg,cassava|brown_spot,1
Cassava brown spot/brown spot825_.jpg,Cassava brown spot/brown spot962_.jpg,cassava|brown_spot,1
Cassava brown spot/brown spot930_.jpg,Cassava brown spot/brown spot938_.jpg,cassava|brown_spot,2
Cassava brown spot/brown spot930_.jpg,Cassava brown spot/brown spot952_.jpg,cassava|brown_spot,2
Cassava brown spot/brown spot938_.jpg,Cassava brown spot/brown spot952_.jpg,cassava|brown_spot,2
Cassava brown spot/brown spot995_.jpg,Cassava brown spot/brown spot996_.jpg,cassava|brown_spot,0
Cassava green mite/green mite216_.jpg,Cassava green mite/green mite266_.jpg,cassava|green_mite,4
Cassava green mite/green mite222_.jpg,Cassava green mite/green mite949_.jpg,cassava|green_mite,3
Cassava green mite/green mite232_.jpg,Cassava green mite/green mite579_.jpg,cassava|green_mite,3
Cassava green mite/green mite251_.jpg,Cassava green mite/green mite457_.jpg,cassava|green_mite,4
Cassava green mite/green mite256_.jpg,Cassava green mite/green mite449_.jpg,cassava|green_mite,3
Cassava green mite/green mite274_.jpg,Cassava green mite/green mite704_.jpg,cassava|green_mite,1
Cassava green mite/green mite284_.jpg,Cassava green mite/green mite710_.jpg,cassava|green_mite,2
Cassava green mite/green mite287_.jpg,Cassava green mite/green mite713_.jpg,cassava|green_mite,4
Cassava green mite/green mite313_.jpg,Cassava green mite/green mite582_.jpg,cassava|green_mite,4
Cassava green mite/green mite320_.jpg,Cassava green mite/green mite593_.jpg,cassava|green_mite,4
Cassava green mite/green mite375_.jpg,Cassava green mite/green mite610_.jpg,cassava|green_mite,3
Cassava green mite/green mite378_.jpg,Cassava green mite/green mite611_.jpg,cassava|green_mite,2
Cassava green mite/green mite506_.jpg,Cassava green mite/green mite512_.jpg,cassava|green_mite,1
Cassava green mite/green mite546_.jpg,Cassava green mite/green mite875_.jpg,cassava|green_mite,0
Cassava green mite/green mite727_.jpg,Cassava green mite/green mite728_.jpg,cassava|green_mite,2
Cassava green mite/green mite742_.jpg,Cassava green mite/green mite85_.jpg,cassava|green_mite,2
Cassava green mite/green mite886_.jpg,Cassava green mite/green mite89_.jpg,cassava|green_mite,3
Cassava healthy/healthy1055_.jpg,Cassava healthy/healthy348_.jpg,cassava|healthy,4
Cassava healthy/healthy1112_.jpg,Cassava healthy/healthy314_.jpg,cassava|healthy,4
Cassava healthy/healthy1149_.jpg,Cassava healthy/healthy795_.jpg,cassava|healthy,4
Cassava healthy/healthy494_.jpg,Cassava healthy/healthy755_.jpg,cassava|healthy,4
Cassava healthy/healthy545_.jpg,Cassava healthy/healthy560_.jpg,cassava|healthy,3
Cassava healthy/healthy838_.jpg,Cassava healthy/healthy870_.jpg,cassava|healthy,4
Cassava mosaic/mosaic1018_.jpg,Cassava mosaic/mosaic136_.jpg,cassava|mosaic,0
Cassava mosaic/mosaic1023_.jpg,Cassava mosaic/mosaic144_.jpg,cassava|mosaic,0
Cassava mosaic/mosaic1027_.jpg,Cassava mosaic/mosaic145_.jpg,cassava|mosaic,0
Cassava mosaic/mosaic103_.jpg,Cassava mosaic/mosaic824_.jpg,cassava|mosaic,4
Cassava mosaic/mosaic105_.jpg,Cassava mosaic/mosaic567_.jpg,cassava|mosaic,0
Cassava mosaic/mosaic108_.jpg,Cassava mosaic/mosaic658_.jpg,cassava|mosaic,0
